created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Oct 18 09:33:13 +0000 2023;1714575351609762234;"صباح الخير انا بحب اهلي بحبهم قووووي قوووووووي";0;0;0;1;ar;1693045359478530048;1714575351609762234;Mirna_zaghloul;https://twitter.com/Mirna_zaghloul/status/1714575351609762234
Wed Oct 18 09:32:58 +0000 2023;1714575287038751141;"@convomf Apakah ini Netflix ice cold effect? kan bpknya mirna bnyk nyebut nama2 besar tuh ya, nah mreka akhirnya dsuruh ngaku/menyerahkan diri 🤣";0;0;0;0;in;1172531690519986176;1714548174390779909;meemamimosa;https://twitter.com/meemamimosa/status/1714575287038751141
Wed Oct 18 09:32:56 +0000 2023;1714575280105275526;"يا ريتهم ما أكلوا التفاحة";0;0;0;0;ar;2340931507;1714575280105275526;MirnaMelouk;https://twitter.com/MirnaMelouk/status/1714575280105275526
Wed Oct 18 09:32:51 +0000 2023;1714575258118738357;"@Mirnaa66 Buen dia Mirna!";0;0;0;1;es;923554428527038464;1714572856485360078;toscani_gustavo;https://twitter.com/toscani_gustavo/status/1714575258118738357
Wed Oct 18 09:32:38 +0000 2023;1714575202879778886;"@Mirnaa66 Hola Mirna buen día";0;0;0;1;es;322288341;1714569661134590048;estefernando;https://twitter.com/estefernando/status/1714575202879778886
Wed Oct 18 09:32:28 +0000 2023;1714575159808438722;"@elNegroLadino Buen día Negro ☕🌞";0;2;0;2;es;1497671881188589575;1714573545236320389;Mirnaa66;https://twitter.com/Mirnaa66/status/1714575159808438722
Wed Oct 18 09:31:46 +0000 2023;1714574984327156189;"@ghassansaoud لم يتّعظوا من نهاية كل عميل على مرّ السنين ، لذلك فليتجرّعوا كأس الخذلان ( هيدا اذا عندن كرامة وشرف )";0;0;0;1;ar;1222716333604974593;1714520201713119638;Mirna00255473;https://twitter.com/Mirna00255473/status/1714574984327156189
Wed Oct 18 09:31:27 +0000 2023;1714574907944677510;"حسبنا الله ونعم الوكيل #فلسطين_الان #Gaza #IsraelAttack #فلسطين_الان #hospital #Israel #Israel https://t.co/bRwHaKcTKf";0;0;1;0;ar;1319796804460883973;1714574907944677510;MernaMoniem;https://twitter.com/MernaMoniem/status/1714574907944677510
Wed Oct 18 09:30:42 +0000 2023;1714574718248825129;"🌕 Claim your MetaMask Airdrop and light up your wallet: ⤵️  😃 https://t.co/2nrOmRIW7q  🔥 Celebrating a $5500 MASK Airdrop that I just received 😈 https://t.co/fHbBeupaRn";0;0;0;0;en;419960157;1714574718248825129;mirnajulissarui;https://twitter.com/mirnajulissarui/status/1714574718248825129
Wed Oct 18 09:30:01 +0000 2023;1714574544512450860;"😂💃💃 https://t.co/hRZRqymYZO";0;0;0;1;qme;734491374746275841;1714574544512450860;mernaHa132;https://twitter.com/mernaHa132/status/1714574544512450860
Wed Oct 18 09:29:30 +0000 2023;1714574414883193013;"@Mirnaa66 Buenos días MIRNA";0;0;0;3;es;1516854118001909765;1714567559662518494;Justiciaporalo;https://twitter.com/Justiciaporalo/status/1714574414883193013
Wed Oct 18 09:29:17 +0000 2023;1714574359195742362;"@atneizd mirna";0;1;0;0;es;1266510742754189312;1712747472882417817;pppppp11111111_;https://twitter.com/pppppp11111111_/status/1714574359195742362
Wed Oct 18 09:29:17 +0000 2023;1714574359099052039;"Watch "[Jimin's Production Diary] Jimin's favorite lyrics from [FACE]" on YouTube https://t.co/KMoTYDr2yN";0;0;0;0;en;1713569735768408064;1714574359099052039;MirnaNigus73719;https://twitter.com/MirnaNigus73719/status/1714574359099052039
Wed Oct 18 09:28:43 +0000 2023;1714574219126923772;"Verifying my Twitter account for my #GalxeID gid:BPTdNXwTVy5BABGKS9d5i8 @Galxe    https://t.co/vQsuOcnoOo";0;0;0;0;en;1711412850034446336;1714574219126923772;presacancan1985;https://twitter.com/presacancan1985/status/1714574219126923772
Wed Oct 18 09:28:42 +0000 2023;1714574214341034239;"@CervezaTecate @TigresFemenil @Rayadas 1,2,3 vamos  @TigresFemenil  que con Tecate vamos a triunfar   #CervezaOficial";0;0;0;0;es;468694734;1714358113900642567;anabeldelacruz4;https://twitter.com/anabeldelacruz4/status/1714574214341034239
Wed Oct 18 09:27:58 +0000 2023;1714574027526697021;"@Mirnaa66 Buenos días Mirna";0;0;0;1;es;248888734;1714565936189948188;charlysimoni;https://twitter.com/charlysimoni/status/1714574027526697021
Wed Oct 18 09:24:12 +0000 2023;1714573081514058007;"@CervezaTecate @TigresFemenil @Rayadas 1,2,3 vamos  @TigresFemenil  que con Tecate vamos a triunfar  #CervezaOficial";0;0;0;0;es;468694734;1714358113900642567;anabeldelacruz4;https://twitter.com/anabeldelacruz4/status/1714573081514058007
Wed Oct 18 09:25:39 +0000 2023;1714573446913372498;"@toscani_gustavo Buen día Gustavo ☕🌞";0;1;0;1;es;1497671881188589575;1714572856485360078;Mirnaa66;https://twitter.com/Mirnaa66/status/1714573446913372498
Wed Oct 18 09:27:55 +0000 2023;1714574014817972237;"A young girl wrote her will in #gaza #WhereIsHumanity #hospital #فلسطين_الان #israelkilledchildren #PalestineGenocide #IsraelBombingHospitals #IsraelBombingHospital #BaptistHospital https://t.co/9HYEhnO8IU";0;0;0;1;en;594802874;1714574014817972237;DababnehMirna;https://twitter.com/DababnehMirna/status/1714574014817972237
Wed Oct 18 09:25:39 +0000 2023;1714573446913372498;"@toscani_gustavo Buen día Gustavo ☕🌞";0;1;0;1;es;1497671881188589575;1714572856485360078;Mirnaa66;https://twitter.com/Mirnaa66/status/1714573446913372498
Wed Oct 18 09:24:12 +0000 2023;1714573081514058007;"@CervezaTecate @TigresFemenil @Rayadas 1,2,3 vamos  @TigresFemenil  que con Tecate vamos a triunfar  #CervezaOficial";0;0;0;0;es;468694734;1714358113900642567;anabeldelacruz4;https://twitter.com/anabeldelacruz4/status/1714573081514058007
Wed Oct 18 09:23:19 +0000 2023;1714572859639746855;"@jeongiesi Thank you bih 🥺🫶🏻";0;0;0;0;en;713035286985322497;1714563998086213911;fol4yoo;https://twitter.com/fol4yoo/status/1714572859639746855
Wed Oct 18 09:23:35 +0000 2023;1714572927260074015;"@Mirnaa66 Buen día, Mirna !";0;0;0;1;es;1081677221402734592;1714568149297721850;AdrianSofra;https://twitter.com/AdrianSofra/status/1714572927260074015
Wed Oct 18 09:23:00 +0000 2023;1714572778685284492;"@CervezaTecate @TigresFemenil @Rayadas #cervezaoficial 1,2,3 vamos @TigresFemenil que con temática vamos a triunfar";0;0;0;0;es;468694734;1714358113900642567;anabeldelacruz4;https://twitter.com/anabeldelacruz4/status/1714572778685284492
Wed Oct 18 09:22:57 +0000 2023;1714572768321089913;"@NajahWakim حشى قدركم استاذ واكيم .بس هيدا واقع زعماء دول العربية";0;0;0;0;ar;1080230409324122112;1714544977156460883;HasanMmirna;https://twitter.com/HasanMmirna/status/1714572768321089913
Wed Oct 18 09:22:18 +0000 2023;1714572602750964027;"@Mirnaa66 Buenos días MIRNA";0;0;0;3;es;1422681111067516933;1714568653373325382;Ricardo39314128;https://twitter.com/Ricardo39314128/status/1714572602750964027
Wed Oct 18 09:21:21 +0000 2023;1714572363818234362;"@NajahWakim وبدهم ياه يتورط وعم يكبروها براس شبابنا . تتفضل جيوشهم تدافع ونحنا ساعتها اول الداعمين  *وكفى مزايدة وكزب عالشعوب*";0;0;0;0;ar;1080230409324122112;1714544977156460883;HasanMmirna;https://twitter.com/HasanMmirna/status/1714572363818234362
Wed Oct 18 09:21:04 +0000 2023;1714572294876484062;"عارفين. كنت وفرت فلوس البنزين بجد.";0;0;1;9;ar;256249410;1714572294876484062;Mirna_elhelbawi;https://twitter.com/Mirna_elhelbawi/status/1714572294876484062
Wed Oct 18 09:20:48 +0000 2023;1714572223833370822;"@NajahWakim زعماء دول العربية جبناء بامتياز وعملاء بامتياز تاركين الشعب يطلب من الح زب يتدخل ليش هنن ما معهم سلاح وطائرات حربية ؟؟ وقاعدين يحمسوا فينا ؟ يتحمسوا ويقاتلوا يبلشوا بالاول ..ونحنا بضهرهم مش بس الح ز ب ساعتها كل اللبنانيين ساعتها بيدعموهم. تأكدوا انه اول ناس رح توقف ضد تدخل ح.أ.";0;0;0;0;ar;1080230409324122112;1714544977156460883;HasanMmirna;https://twitter.com/HasanMmirna/status/1714572223833370822
Wed Oct 18 09:20:29 +0000 2023;1714572144149983509;"@charlysimoni Buen día Carlos ☕🌞";0;1;0;0;es;1497671881188589575;1714565936189948188;Mirnaa66;https://twitter.com/Mirnaa66/status/1714572144149983509
Wed Oct 18 09:20:18 +0000 2023;1714572099560276421;"@CervezaTecate @TigresFemenil @Rayadas 1,2,3 vamos  @TigresFemenil  que con Tecate vamos a triunfar    #CervezaOficial";0;0;0;0;es;468694734;1714358113900642567;anabeldelacruz4;https://twitter.com/anabeldelacruz4/status/1714572099560276421
Wed Oct 18 09:19:19 +0000 2023;1714571851114905647;"@sopaball ima dosta toga, pogotovo uz neke trendove nakon pobjeda ili općenito uz Rijeku, tipa ovoga https://t.co/gwBWZ8o1Rz";0;0;1;1;und;1433757464583868417;1714556346777887127;MirnaMuzdeka;https://twitter.com/MirnaMuzdeka/status/1714571851114905647
Wed Oct 18 09:18:47 +0000 2023;1714571719988416868;"@DimaSadek ههن .وبدهم ياه يتورط وعم يكبروها براس شبابنا . تتفضل جيوشهم تدافع ونحنا ساعتها اول الداعمين  *وكفى مزايدة وكزب عالشعوب*";0;0;0;0;ar;1080230409324122112;1714374135999062269;HasanMmirna;https://twitter.com/HasanMmirna/status/1714571719988416868
Wed Oct 18 09:18:46 +0000 2023;1714571715404083546;"@Mirnaa66 Buen día Mirna 😯😂";0;0;0;1;es;1584552777396752385;1714570940317602161;bolusuelto;https://twitter.com/bolusuelto/status/1714571715404083546
Wed Oct 18 09:18:31 +0000 2023;1714571649754804337;"@DimaSadek زعماء دول العربية جبناء بامتياز وعملاء بامتياز تاركين الشعب يطلب من الح زب يتدخل ليش هنن ما معهم سلاح وطائرات حربية ؟؟ وقاعدين يحمسوا فينا ؟ يتحمسوا ويقاتلوا يبلشوا بالاول ..ونحنا بضهرهم مش بس الح ز ب ساعتها كل اللبنانيين ساعتها بيدعموهم. تأكدوا انه اول ناس رح توقف ضد تدخل ح. ا.";0;0;0;0;ar;1080230409324122112;1714374135999062269;HasanMmirna;https://twitter.com/HasanMmirna/status/1714571649754804337
Wed Oct 18 09:17:26 +0000 2023;1714571380442714320;"اللي برئتهم دول مش هما بردو اللي حذروا من تفجير المستشفى قبلها !!!";0;0;0;0;ar;1217393310752559105;1714571380442714320;MirnaSamy16;https://twitter.com/MirnaSamy16/status/1714571380442714320
Wed Oct 18 09:17:11 +0000 2023;1714571314109816990;"@bolusuelto Buen día Pedro https://t.co/6iQAmw9qBU";0;1;0;1;es;1497671881188589575;1714570940317602161;Mirnaa66;https://twitter.com/Mirnaa66/status/1714571314109816990
Wed Oct 18 09:17:01 +0000 2023;1714571273194352686;"@CervezaTecate @TigresFemenil @Rayadas 1,2,3 vamos @TigresFemenil que con temática vamos a triunfar";0;0;0;0;es;468694734;1714358113900642567;anabeldelacruz4;https://twitter.com/anabeldelacruz4/status/1714571273194352686
Wed Oct 18 09:14:45 +0000 2023;1714570701921812983;"👇👇👇👇👇👇👇👇";0;0;0;3;art;1497671881188589575;1714570701921812983;Mirnaa66;https://twitter.com/Mirnaa66/status/1714570701921812983
Wed Oct 18 09:13:36 +0000 2023;1714570412602851829;"@Mirnaa66 Buenos días Mirna!!🔆☕";0;0;0;1;es;1329790904127942656;1714568618761912440;altillo20;https://twitter.com/altillo20/status/1714570412602851829
Wed Oct 18 09:12:08 +0000 2023;1714570046138130495;"#IsraelBombingHospitals";0;0;0;0;qht;594802874;1714570046138130495;DababnehMirna;https://twitter.com/DababnehMirna/status/1714570046138130495
Wed Oct 18 09:12:08 +0000 2023;1714570045781663873;"@estefernando Buen día Esteban ☕🌞";0;1;0;2;es;1497671881188589575;1714569661134590048;Mirnaa66;https://twitter.com/Mirnaa66/status/1714570045781663873
Wed Oct 18 09:12:07 +0000 2023;1714570038672298229;"انا مش عارفه حكام العرب مستنين ايه تاني بجد لو الدول وقفت تصدير عاز وبترول بس اكيد هيحصل تأثير وضغط  دا حتي وقف القصف معارضينه ايه القرف دا";0;0;0;0;ar;1190297342710337539;1714570038672298229;Mirna_Ahmed14;https://twitter.com/Mirna_Ahmed14/status/1714570038672298229
Wed Oct 18 09:11:59 +0000 2023;1714570006858526973;"....testify that Pfizer knew synthetic mRNA injections ALTER the mirna-mrna balance and prevents naturally occurring energy...";0;0;0;0;en;3308013113;1714570006858526973;thefertilesun;https://twitter.com/thefertilesun/status/1714570006858526973
Wed Oct 18 09:11:56 +0000 2023;1714569995261219187;"@altillo20 Buen día Robert 🌞";0;1;0;2;es;1497671881188589575;1714568618761912440;Mirnaa66;https://twitter.com/Mirnaa66/status/1714569995261219187
Wed Oct 18 09:11:40 +0000 2023;1714569929058308599;"@Mirna_elhelbawi أعتقد أنه بيفضح نواياهم مش بيقولهم اعملوا كده. كلنا من البداية قلنا دولة الاحتلال واجبها تأمين ممرات خروج للمدنيين في داخل حدود الدولة، ومرة كتبت أن ممكن يروحوا الضفة، بس ده معناه اشتعالها بالنسبة لهم. صحراء النقب نفس الفكرة، دي أرض فلسطينية داخل حدود الدولة المحتلة وجنب غزة. https://t.co/HIsPmcyZJO";0;1;0;2;ar;240846267;1714564330086109443;Manal_Abdelaal;https://twitter.com/Manal_Abdelaal/status/1714569929058308599
Wed Oct 18 09:10:41 +0000 2023;1714569680415809948;"@Ricardo39314128 Buen día Ricardo ☕🌞";0;1;0;1;es;1497671881188589575;1714568653373325382;Mirnaa66;https://twitter.com/Mirnaa66/status/1714569680415809948
Wed Oct 18 09:10:17 +0000 2023;1714569581237359029;"@JornalDaCidadeO O que esperar deste povo do PT e seu líder ,:só coisas terríveis";0;1;0;3;pt;251655218;1714567377537434002;MirnaElian;https://twitter.com/MirnaElian/status/1714569581237359029
Wed Oct 18 09:09:55 +0000 2023;1714569487184175219;"@Mirnaa66 Buen día Mirna.";0;0;0;2;es;1495375176531329025;1714562131889139929;Chino24046451;https://twitter.com/Chino24046451/status/1714569487184175219
Wed Oct 18 09:09:11 +0000 2023;1714569303578624122;"كيف نثق في التاريخ  إذا كان الحاضر يتم تزويره أمام أعيننا ! #طوفان_الأقصى  #مستشفى_المعمداني #فلسطين_الان";0;0;0;1;ar;1078354325381046272;1714569303578624122;Mirna_atwi;https://twitter.com/Mirna_atwi/status/1714569303578624122
Wed Oct 18 09:09:03 +0000 2023;1714569270468780273;"@CervezaTecate @TigresFemenil @Rayadas 1,2,3 vamos @TigresFemenil que con temática vamos a triunfar";0;0;0;0;es;468694734;1714358113900642567;anabeldelacruz4;https://twitter.com/anabeldelacruz4/status/1714569270468780273
Wed Oct 18 09:08:45 +0000 2023;1714569194505675138;"@TTovarski92255 @SToptimiST @ursulatolj Za razliku od tvoje izprejebane matere koju danas koriste samo za mužnju bikove sperme...😂🤣";0;3;0;0;und;1549322705769570304;1714019476516057470;JozinaMirna;https://twitter.com/JozinaMirna/status/1714569194505675138
Wed Oct 18 09:08:14 +0000 2023;1714569061617541510;"@Chino24046451 Buen día Roberto ☕🌞";0;1;0;2;es;1497671881188589575;1714562131889139929;Mirnaa66;https://twitter.com/Mirnaa66/status/1714569061617541510
Wed Oct 18 09:07:59 +0000 2023;1714568998895984972;"@Mirnaa66 Buen día Mirna como estás";0;0;0;1;es;1445102841610317824;1714554841496711341;CorreaHernan_Ok;https://twitter.com/CorreaHernan_Ok/status/1714568998895984972
Wed Oct 18 09:07:34 +0000 2023;1714568895493795975;"@AdrianSofra Buen día Adrián ☕🌞";0;1;0;1;es;1497671881188589575;1714568149297721850;Mirnaa66;https://twitter.com/Mirnaa66/status/1714568895493795975
Wed Oct 18 09:07:10 +0000 2023;1714568795740610687;"@Mirnaa66 Buen día Mirna";0;0;0;1;es;1558767923807805442;1714567137728270671;Ricardo04994329;https://twitter.com/Ricardo04994329/status/1714568795740610687
Wed Oct 18 09:06:54 +0000 2023;1714568728136819082;"@Mirnaa66 Hola Mirna, excelente miércoles https://t.co/WmERsRHn8s";0;0;0;1;es;1172457403624898561;1714568455746125934;Ana33540637;https://twitter.com/Ana33540637/status/1714568728136819082
Wed Oct 18 09:06:52 +0000 2023;1714568721425916260;"@Ricardo04994329 Buen día Ricardo ☕🌞";0;1;0;1;es;1497671881188589575;1714567137728270671;Mirnaa66;https://twitter.com/Mirnaa66/status/1714568721425916260
Wed Oct 18 09:06:32 +0000 2023;1714568633697837089;"@Justiciaporalo Buen día J 🌞";0;1;0;1;es;1497671881188589575;1714567559662518494;Mirnaa66;https://twitter.com/Mirnaa66/status/1714568633697837089
Wed Oct 18 09:06:21 +0000 2023;1714568587413717162;"@Ana33540637 Buen día Ana 🥰";0;1;0;1;es;1497671881188589575;1714568455746125934;Mirnaa66;https://twitter.com/Mirnaa66/status/1714568587413717162
Wed Oct 18 09:01:40 +0000 2023;1714567409007308978;"@CervezaTecate @TigresFemenil @Rayadas 1,2,3 vamos  @TigresFemenil  que con Tecate vamos a triunfar";0;0;0;0;es;468694734;1714358113900642567;anabeldelacruz4;https://twitter.com/anabeldelacruz4/status/1714567409007308978
Wed Oct 18 09:01:48 +0000 2023;1714567444054827370;"#Netanyahu_A_criminal_of_war";0;0;0;1;qht;734491374746275841;1714567444054827370;mernaHa132;https://twitter.com/mernaHa132/status/1714567444054827370
Wed Oct 18 09:03:44 +0000 2023;1714567932561314246;"@Mirna_elhelbawi @Margeaux_99 @POTUS Pull the other one, Biden";0;0;0;0;en;3294291206;1714566042167484778;libbyliberalnyc;https://twitter.com/libbyliberalnyc/status/1714567932561314246
Wed Oct 18 09:01:16 +0000 2023;1714567308692082815;"@Mirna_elhelbawi معرفش فين المشكلة في الكلام بس طيب 🤷🏼‍♀️ https://t.co/ESzl0vTQz2";0;0;0;0;ar;248522058;1714556941614121339;sassOsama;https://twitter.com/sassOsama/status/1714567308692082815
Wed Oct 18 09:01:16 +0000 2023;1714567308146884673;"@DiosUneSusHijos Amén 🙌";0;0;0;0;es;1245462945259233282;1711190716737601811;quintana_arce;https://twitter.com/quintana_arce/status/1714567308146884673
Wed Oct 18 09:00:01 +0000 2023;1714566996010926098;"@TTovarski92255 @SToptimiST @ursulatolj Pa nije riječ o mojoj mami nego tvojoj ofucanoj staroj drolji koja je na studiju u Zg za kruh zarađivala na štajgi.Tak si i ti nastal.Mama ti je kurva,a otac neka hercegovačka sirotinja.";0;3;0;1;und;1549322705769570304;1714019476516057470;JozinaMirna;https://twitter.com/JozinaMirna/status/1714566996010926098
Wed Oct 18 08:58:55 +0000 2023;1714566717286777185;"خرفان";0;0;0;0;ar;47297981;1714566717286777185;Mirna_K_Itani;https://twitter.com/Mirna_K_Itani/status/1714566717286777185
Wed Oct 18 08:58:20 +0000 2023;1714566573141209554;"أنا شفت ناس بتشتم باسم جدا و ناس بتأيده جدا و لسة ما سمعتش الحوار، المهم الانقسام دة حاجة تيبيكال باسم يوسف اوي، من غير ما اسمع الحوار، باسم بيدافع عن فلسطين بلغتهم هم و قاعد يستخدم اسلوبه المستهزئ المستفز الصريح";0;0;0;2;ar;2196795530;1714566573141209554;mernayaa;https://twitter.com/mernayaa/status/1714566573141209554
Wed Oct 18 08:56:27 +0000 2023;1714566098517971287;"@Mirnaa66 Buen día Mirna, que tengas un excelente día. Ya mitad de semana! https://t.co/rXPsmnEixt";0;0;0;1;es;1241349471017066496;1714563663808319495;Gerardo13555453;https://twitter.com/Gerardo13555453/status/1714566098517971287
Wed Oct 18 08:56:14 +0000 2023;1714566042167484778;"Oh, isn't he the same Biden who confirmed he SAW evidence of the 40 beheaded babies? Sorry @POTUS we can't trust your eyes.";0;1;99;106;en;256249410;1714566042167484778;Mirna_elhelbawi;https://twitter.com/Mirna_elhelbawi/status/1714566042167484778
Wed Oct 18 08:55:37 +0000 2023;1714565887632556267;"@Mirna_elhelbawi وكأنهم شوية غنم بنشقطهم من هنا لهنا";0;0;0;0;ar;385178744;1714564134887379171;SaMaGaMaL89;https://twitter.com/SaMaGaMaL89/status/1714565887632556267
Wed Oct 18 08:56:02 +0000 2023;1714565991781318849;"@Mirna_elhelbawi وحكاية النقب دي تريقه بس عليهم";0;0;0;0;ar;1024789378676281345;1714564134887379171;Maged03741758;https://twitter.com/Maged03741758/status/1714565991781318849
Wed Oct 18 08:56:08 +0000 2023;1714566016640942403;"@EmmanuelMacron Shut up u idiot  coward";0;0;0;0;en;1668343071660990494;1714406343472193698;mirna9574739354;https://twitter.com/mirna9574739354/status/1714566016640942403
Wed Oct 18 08:55:15 +0000 2023;1714565795387191762;"@Mirna_elhelbawi الحدود عندكم روحي تتطوعي ما فيش حد منعك";0;0;0;0;ar;721288194688434177;1714564134887379171;ShadiaA16;https://twitter.com/ShadiaA16/status/1714565795387191762
Wed Oct 18 08:54:56 +0000 2023;1714565717050151414;"إنت أصلًا لا بتعرف تشوف ولا بتعرف تمشي ولا بتعرف تطلع سلالم ولا تنزل منها. خَرفان البصر والبصيرة.";0;0;4;29;ar;256249410;1714565717050151414;Mirna_elhelbawi;https://twitter.com/Mirna_elhelbawi/status/1714565717050151414
Wed Oct 18 08:54:37 +0000 2023;1714565638486655315;"@Mirna_elhelbawi لأ لعلمك ،اول يومين هو قال التهجير لأ علشان بتصفي القضيه والراجل بتاع الاردن قال كده ،لكن لما بان بقي الغرب وإسرائيل ناوين علي ايه ومستقتلين خلاص علي التهجير فهو اتكلم بصراحه طالما هتدمروها وتهجروا ابعد عن بلدي وباروح ما بعدك روح وبتاع الاردن قال كده من يومين كمان";0;1;0;0;ar;1024789378676281345;1714564134887379171;Maged03741758;https://twitter.com/Maged03741758/status/1714565638486655315
Wed Oct 18 08:54:37 +0000 2023;1714565637387825632;"@Mirna_elhelbawi فى حاجات كتير بتتقال مش عايزه ادافع عنها بس فى موضوع صحراء النقب يقصد انهم هيكونوا داخل فلسطين مش هيطلعوا منها و طبعا دا مجرد كلام بس عشان يثبت ان همهم التهجير مش الحفاظ على حياتهم زي مابيقولوا";0;0;0;0;ar;1385829806487506947;1714564134887379171;marwakhedr10;https://twitter.com/marwakhedr10/status/1714565637387825632
Wed Oct 18 08:51:27 +0000 2023;1714564838041551153;"@Manal_Abdelaal ليه بتبنى وجهة نظرهم ولسانهم أصلًا؟ ما كفاية عندهم مليون لسان ومليون إعلام ومليون دولة مساندة!";0;1;0;13;ar;256249410;1714564330086109443;Mirna_elhelbawi;https://twitter.com/Mirna_elhelbawi/status/1714564838041551153
Wed Oct 18 08:51:26 +0000 2023;1714564835793313976;"واخد كام عشان يبقي بالقذاره دي";0;0;0;0;ar;734491374746275841;1714564835793313976;mernaHa132;https://twitter.com/mernaHa132/status/1714564835793313976
Wed Oct 18 08:51:22 +0000 2023;1714564819498443244;"@cadarook Buen día Carlos ☕🌞";0;1;0;0;es;1497671881188589575;1714559357097038055;Mirnaa66;https://twitter.com/Mirnaa66/status/1714564819498443244
Wed Oct 18 08:51:12 +0000 2023;1714564776397811869;"@Mirnaa66 Buen dia Mirna!";0;0;0;1;es;1378818546659115011;1714556709375492140;MarisaKlos;https://twitter.com/MarisaKlos/status/1714564776397811869
Wed Oct 18 08:51:15 +0000 2023;1714564787323998682;"@Mirna_elhelbawi He is just one of them……shame on them";0;0;0;0;en;1713821425453129728;1714564134887379171;tokakokitos;https://twitter.com/tokakokitos/status/1714564787323998682
Wed Oct 18 08:51:16 +0000 2023;1714564793175327102;"https://t.co/mSTlGKfLds";0;0;0;0;zxx;1708341279460106240;1714564793175327102;MirnaUh98197;https://twitter.com/MirnaUh98197/status/1714564793175327102
Wed Oct 18 08:50:33 +0000 2023;1714564614908686337;"@Gerardo13555453 Buen día Gerardo ☕🌞";0;1;0;2;es;1497671881188589575;1714563663808319495;Mirnaa66;https://twitter.com/Mirnaa66/status/1714564614908686337
Wed Oct 18 08:50:08 +0000 2023;1714564510290149559;"@MarisaKlos Buen día Marisa!!";0;1;0;1;es;1497671881188589575;1714556709375492140;Mirnaa66;https://twitter.com/Mirnaa66/status/1714564510290149559
Wed Oct 18 08:49:09 +0000 2023;1714564259881812269;"@CervezaTecate @TigresFemenil @Rayadas 1,2,3 vamos  @TigresFemenil que con Tecate vamos a triunfar";0;0;0;0;es;468694734;1714358113900642567;anabeldelacruz4;https://twitter.com/anabeldelacruz4/status/1714564259881812269
Wed Oct 18 08:49:08 +0000 2023;1714564257663119848;"لا جرحى في الإبادة يا سادة الكل شهداء… والأسوأ أن القاتل ما زال على كرسيه يخطط لمجازر وجرائم انسانية أخرى!  #غزة #إسرائيل_إرهابية #الطوفان_الاقصى #مستشفى_المعمداني";0;0;0;1;ar;837710216770781184;1714564257663119848;Mirna_sbr;https://twitter.com/Mirna_sbr/status/1714564257663119848
Wed Oct 18 08:48:55 +0000 2023;1714564202730271218;"@CorreaHernan_Ok Buen día Hernán!!";0;1;0;1;es;1497671881188589575;1714554841496711341;Mirnaa66;https://twitter.com/Mirnaa66/status/1714564202730271218
Wed Oct 18 08:48:40 +0000 2023;1714564140067328150;"@Mirnaa66 Buen día Mirna 🍀🍀";0;0;0;1;es;1211285454479183872;1714556749124887033;Fernand63040565;https://twitter.com/Fernand63040565/status/1714564140067328150
Wed Oct 18 08:48:31 +0000 2023;1714564102037578232;"@carloschn3313 Buen día Carlos ☕🌞";0;0;0;0;es;1497671881188589575;1714512927292608783;Mirnaa66;https://twitter.com/Mirnaa66/status/1714564102037578232
Wed Oct 18 08:48:30 +0000 2023;1714564095905529909;"@CervezaTecate @TigresFemenil @Rayadas 1,2,3 vamos  @TigresFemenil  que con Tecate vamos a triunfar";0;0;0;0;es;468694734;1714358113900642567;anabeldelacruz4;https://twitter.com/anabeldelacruz4/status/1714564095905529909
Wed Oct 18 08:48:04 +0000 2023;1714563987705069724;"@Alejand09750939 Buen día Alejandro 🌞🌞";0;0;0;0;es;1497671881188589575;1714554338280874393;Mirnaa66;https://twitter.com/Mirnaa66/status/1714563987705069724
Wed Oct 18 08:47:49 +0000 2023;1714563924417216637;"@mazac34 Buen día Miguel 🌞🌻😘";0;1;0;1;es;1497671881188589575;1714552982929359042;Mirnaa66;https://twitter.com/Mirnaa66/status/1714563924417216637
Wed Oct 18 08:47:29 +0000 2023;1714563840405344538;"@Carlos10Rjs Buen día Carlos ☕🌞";0;0;0;0;es;1497671881188589575;1714557431437480306;Mirnaa66;https://twitter.com/Mirnaa66/status/1714563840405344538
Wed Oct 18 08:47:18 +0000 2023;1714563796239340008;"@Fernand63040565 Buen día Fer ☕🌞";0;1;0;0;es;1497671881188589575;1714556749124887033;Mirnaa66;https://twitter.com/Mirnaa66/status/1714563796239340008
Wed Oct 18 08:46:59 +0000 2023;1714563717415743949;"@Mferretti11 Buen día Ferretti ☕🌞";0;1;0;1;es;1497671881188589575;1714551924106608954;Mirnaa66;https://twitter.com/Mirnaa66/status/1714563717415743949
Wed Oct 18 08:46:30 +0000 2023;1714563594141024289;"@TTovarski92255 @SToptimiST @ursulatolj Zakaj bi sanjal staru,izprejebanu,dalmatinsku kurvu?";0;3;0;0;sl;1549322705769570304;1714019476516057470;JozinaMirna;https://twitter.com/JozinaMirna/status/1714563594141024289
Wed Oct 18 08:46:14 +0000 2023;1714563525849596237;"@convomf mirna";0;0;0;0;es;1107122094620332032;1714557521724371410;itzzdey;https://twitter.com/itzzdey/status/1714563525849596237
Wed Oct 18 08:45:37 +0000 2023;1714563370056040932;"? Peut-être qu’il voulait dire que les mots GENOCIDE, TUERIE DE MASSE, EXTERMINATION étaient plus adéquat.";0;0;0;0;fr;2791661169;1714563370056040932;mirnadgn;https://twitter.com/mirnadgn/status/1714563370056040932
